"","LOF","Mahalanobis","kMeans","ChiSq","BoxPlot","MAD","threeSigma"
"774",0,0,0,NA,1,1,0
"775",0,0,0,NA,1,1,1
"776",1,1,0,NA,1,1,1
"777",0,1,0,NA,1,1,1
"778",0,0,1,NA,0,1,0
"779",1,1,1,NA,1,1,1
"780",1,1,0,NA,1,1,1
"781",0,0,1,NA,0,1,0
"782",1,1,0,NA,1,1,1
"783",0,0,1,NA,0,1,0
"784",0,0,1,NA,0,1,0
"785",0,0,0,NA,1,1,0
"786",1,1,1,NA,0,1,0
"787",0,0,1,NA,0,1,0
"788",0,0,1,NA,0,1,0
"789",0,0,1,NA,0,1,0
"790",0,0,0,NA,0,1,0
"791",0,0,0,NA,0,1,0
"792",0,1,0,NA,1,1,1
"793",1,1,1,NA,1,1,1
"794",0,1,1,NA,1,1,1
"795",1,0,1,NA,0,1,1
"796",0,0,0,NA,0,1,0
"797",0,0,1,NA,0,1,0
"798",0,0,1,NA,1,1,0
"799",0,0,0,NA,1,1,0
"800",0,0,0,NA,0,1,1
"801",1,0,1,NA,1,1,1
"802",1,0,1,NA,1,1,0
"803",0,1,1,NA,0,1,1
"804",1,0,0,NA,0,1,1
"805",0,0,1,NA,1,1,0
"806",1,1,0,NA,1,1,1
"807",0,1,1,NA,1,1,1
"808",0,0,0,NA,0,1,0
"809",0,0,1,NA,1,1,1
"810",0,1,1,NA,1,1,1
"811",0,1,1,NA,1,1,1
"812",0,0,1,NA,0,1,0
"813",0,1,1,NA,0,1,1
"814",1,0,0,NA,1,1,1
"815",1,0,0,NA,1,1,1
"816",0,0,1,NA,1,1,0
"817",1,1,1,NA,1,1,1
"818",1,1,0,NA,1,1,1
"819",0,0,1,NA,1,1,1
"820",0,1,1,NA,1,1,1
"821",0,1,1,NA,1,1,1
"822",0,0,1,NA,0,1,0
"823",0,0,0,NA,1,1,0
"824",0,0,1,NA,1,1,0
"825",0,0,0,NA,0,1,0
"826",1,1,1,NA,1,1,1
"827",1,1,0,NA,1,1,1
"828",0,0,0,NA,1,1,0
"829",0,0,1,NA,1,1,1
"830",0,0,1,NA,0,1,0
"831",0,1,1,NA,1,1,1
"832",0,0,1,NA,0,1,0
"833",0,1,0,NA,0,1,1
"834",0,1,0,NA,1,1,1
"835",0,1,0,NA,1,1,1
"836",1,0,1,NA,1,1,0
"837",0,1,0,NA,0,1,1
"838",0,0,0,NA,0,1,1
"839",0,0,0,NA,0,1,1
"840",0,0,0,NA,0,1,1
"841",0,0,0,NA,0,1,0
"842",1,1,0,NA,1,1,1
"843",0,1,1,NA,0,1,1
"844",1,1,1,NA,1,1,1
"845",0,0,0,NA,1,1,0
"846",0,1,0,NA,1,1,1
"847",1,1,0,NA,1,1,1
"848",1,0,1,NA,1,1,1
"849",1,0,0,NA,0,1,1
"850",1,1,1,NA,1,1,1
"851",1,1,1,NA,1,1,1
"852",1,1,1,NA,1,1,1
"853",1,0,0,NA,1,1,0
"854",0,0,0,NA,1,1,0
"855",0,0,1,NA,1,1,1
"856",0,0,0,NA,0,1,0
"857",0,0,0,NA,0,1,0
"858",0,1,1,NA,1,1,1
"859",0,0,0,NA,0,1,0
"860",0,1,1,NA,0,1,1
"861",0,0,1,NA,0,1,0
"862",0,0,1,NA,0,1,0
"863",0,1,1,NA,1,1,1
"864",1,1,0,NA,1,1,1
"865",0,1,0,NA,1,1,1
"866",0,0,1,NA,0,1,1
"867",0,0,1,NA,0,1,1
"868",1,1,0,NA,1,1,1
"869",0,0,0,NA,0,1,0
"870",1,0,1,NA,0,1,0
"871",0,0,1,NA,1,1,0
"872",0,1,1,NA,1,1,1
"873",1,0,0,NA,1,1,0
"874",0,0,1,NA,0,1,0
"875",0,0,1,NA,1,1,0
"876",1,1,0,NA,1,1,1
"877",0,0,0,NA,0,1,0
"878",1,1,0,NA,1,1,1
"879",0,1,1,NA,1,1,1
"880",0,1,1,NA,0,1,1
"881",1,1,0,NA,1,1,0
"882",1,0,1,NA,1,1,0
"883",1,1,0,NA,1,1,1
"884",0,0,1,NA,1,1,1
"885",0,1,1,NA,1,1,1
"886",0,1,1,NA,1,1,1
"887",0,0,0,NA,0,1,1
"888",0,0,0,NA,1,1,1
"889",0,1,1,NA,1,1,1
"890",0,0,0,NA,0,1,0
"891",0,0,0,NA,0,1,0
"892",0,0,0,NA,0,1,0
"893",0,0,1,NA,0,1,1
"894",0,1,0,NA,1,1,1
"895",0,0,1,NA,1,1,1
"896",0,0,0,NA,0,1,0
"897",1,0,1,NA,1,1,1
"898",1,0,1,NA,0,1,0
"899",0,0,1,NA,1,1,0
"900",0,0,0,NA,0,1,1
"901",0,0,0,NA,0,1,1
"902",1,1,0,NA,1,1,1
"903",0,1,1,NA,1,1,1
"904",1,1,0,NA,1,1,1
"905",1,1,1,NA,1,1,1
"906",0,1,1,NA,1,1,1
"907",0,1,0,NA,0,1,1
"908",1,0,1,NA,1,1,0
"909",0,0,1,NA,1,1,0
"910",0,0,0,NA,1,1,1
"911",0,1,1,NA,0,1,1
"912",1,1,1,NA,1,1,1
"913",0,1,0,NA,0,1,1
"914",0,0,0,NA,0,1,1
"915",0,1,0,NA,0,1,1
"916",0,1,1,NA,1,1,1
"917",1,1,0,NA,1,1,1
"918",0,0,0,NA,0,1,0
"919",0,1,1,NA,1,1,1
"920",0,0,0,NA,0,1,0
"921",0,0,0,NA,0,1,0
"922",0,0,0,NA,0,1,0
"923",0,0,0,NA,1,1,0
"924",0,1,0,NA,1,1,1
"925",0,0,0,NA,0,1,0
"926",0,0,0,NA,1,1,1
"927",1,0,0,NA,0,1,0
"928",1,1,1,NA,1,1,1
"929",0,0,0,NA,0,1,0
"930",1,0,0,NA,1,1,1
"931",0,0,1,NA,1,1,1
"932",0,0,0,NA,0,1,1
"933",0,0,0,NA,0,1,0
"934",0,0,0,NA,1,1,1
"935",0,0,0,NA,1,1,0
"936",1,1,1,NA,1,1,1
"937",0,1,0,NA,0,1,1
"938",0,0,0,NA,0,1,0
"939",0,0,1,NA,1,1,0
"940",0,0,1,NA,0,1,0
"941",0,0,0,NA,0,1,0
"942",0,0,0,NA,0,1,0
"943",0,1,1,NA,0,1,1
"944",0,1,1,NA,1,1,1
"945",0,1,1,NA,1,1,1
"946",0,0,1,NA,0,1,0
"947",0,0,1,NA,0,1,0
"948",0,0,0,NA,0,1,1
"949",0,0,1,NA,0,1,0
"950",0,0,1,NA,0,1,0
"951",0,0,1,NA,0,1,1
"952",0,0,0,NA,0,1,0
"953",0,1,1,NA,0,1,1
"954",0,0,1,NA,1,1,1
"955",1,0,0,NA,0,1,1
"956",1,0,0,NA,0,1,1
"957",1,0,0,NA,0,1,1
"958",0,0,0,NA,1,1,1
"959",0,0,0,NA,1,1,1
"960",0,0,0,NA,1,1,1
"961",1,1,1,NA,1,1,1
"962",1,1,0,NA,0,1,1
"963",1,0,0,NA,0,1,1
"964",1,1,1,NA,0,1,1
"965",0,0,0,NA,0,1,0
"966",0,0,0,NA,0,1,0
"967",0,0,0,NA,0,1,0
"968",1,1,1,NA,1,1,1
"969",0,0,0,NA,0,1,0
"970",0,0,1,NA,1,1,1
"971",0,0,1,NA,0,1,0
"972",0,0,1,NA,0,1,0
"973",0,0,1,NA,0,1,0
"974",1,0,1,NA,1,1,1
"975",1,1,0,NA,1,1,1
"976",1,1,0,NA,1,1,1
"977",1,1,1,NA,1,1,1
"978",1,0,0,NA,1,1,0
"979",0,1,1,NA,1,1,1
"980",0,0,0,NA,0,1,0
"981",0,1,0,NA,0,1,1
"982",1,0,0,NA,1,1,1
"983",0,0,1,NA,0,1,1
"984",1,1,1,NA,1,1,1
"985",0,0,0,NA,0,1,1
"986",1,1,1,NA,1,1,1
"987",0,1,0,NA,1,1,1
"988",0,0,1,NA,1,1,0
"989",0,0,1,NA,1,1,1
"990",0,0,1,NA,1,1,0
"991",0,0,0,NA,1,1,0
"992",1,1,1,NA,0,1,1
"993",1,0,1,NA,1,1,0
"994",1,0,1,NA,1,1,1
"995",0,0,0,NA,0,1,0
"996",1,0,1,NA,0,1,1
"997",1,0,1,NA,0,1,1
"998",1,0,1,NA,0,1,1
"999",0,0,0,NA,1,1,0
"1000",1,1,1,NA,1,1,1
"1001",1,1,1,NA,1,1,1
"1002",1,1,1,NA,1,1,1
"1003",1,1,1,NA,1,1,1
"1004",0,1,1,NA,1,1,1
"1005",0,0,0,NA,0,1,1
"1006",0,0,0,NA,0,1,1
"1007",0,0,1,NA,0,1,0
"1008",1,0,1,NA,1,1,1
"1009",1,0,1,NA,0,1,1
"1010",0,1,0,NA,0,1,1
"1011",0,1,0,NA,0,1,1
"1012",0,0,0,NA,0,1,0
"1013",0,0,0,NA,0,1,0
"1014",1,0,1,NA,1,1,1
"1015",0,1,1,NA,1,1,1
"1016",1,0,1,NA,0,1,1
"1017",0,0,1,NA,0,1,0
"1018",0,0,1,NA,0,1,0
"1019",1,0,1,NA,0,1,0
"1020",0,0,0,NA,0,1,0
"1021",0,0,1,NA,0,1,0
"1022",0,0,0,NA,1,1,0
"1023",0,0,1,NA,1,1,1
"1024",0,0,0,NA,0,1,0
"1025",0,1,1,NA,1,1,1
"1026",0,1,1,NA,0,1,1
"1027",0,0,0,NA,1,1,0
"1028",0,1,0,NA,0,1,1
"1029",0,0,1,NA,0,1,0
"1030",0,1,1,NA,1,1,1
"1031",0,0,0,NA,0,1,0
"1032",0,0,0,NA,0,1,0
"1033",0,1,1,NA,1,1,1
"1034",0,0,1,NA,0,1,0
"1035",0,0,1,NA,1,1,0
"1036",0,1,1,NA,1,1,1
"1037",1,1,0,NA,1,1,1
"1038",1,1,0,NA,1,1,1
"1039",0,0,0,NA,1,1,0
"1040",0,0,0,NA,0,1,0
"1041",0,0,0,NA,0,1,1
"1042",1,1,0,NA,1,1,1
"1043",1,1,1,NA,1,1,1
"1044",0,0,1,NA,0,1,0
"1045",0,0,0,NA,1,1,1
"1046",1,0,0,NA,1,1,1
"1047",0,0,1,NA,0,1,1
"1048",0,1,1,NA,1,1,1
"1049",0,0,0,NA,1,1,0
"1050",0,0,0,NA,0,1,1
"1051",0,1,1,NA,1,1,1
"1052",0,0,1,NA,1,1,0
"1053",0,0,1,NA,1,1,0
"1054",0,0,0,NA,0,1,0
"1055",0,0,1,NA,0,1,0
"1056",0,0,1,NA,1,1,1
"1057",0,0,0,NA,0,1,1
"1058",1,0,1,NA,1,1,1
"1059",0,1,1,NA,0,1,1
"1060",0,1,1,NA,1,1,1
"1061",0,0,0,NA,0,1,1
"1062",0,0,1,NA,0,1,0
"1063",0,0,0,NA,0,1,0
"1064",1,0,0,NA,0,1,1
"1065",1,0,0,NA,1,1,0
"1066",0,0,1,NA,1,1,1
"1067",0,1,0,NA,1,1,1
"1068",0,1,0,NA,1,1,1
"1069",1,0,0,NA,1,1,1
"1070",0,1,1,NA,1,1,1
"1071",1,0,0,NA,1,1,1
"1072",0,0,1,NA,0,1,0
"1073",0,0,1,NA,0,1,0
"1074",0,1,0,NA,1,1,1
"1075",1,0,1,NA,1,1,1
"1076",1,0,1,NA,0,1,1
"1077",0,0,0,NA,0,1,0
"1078",0,0,0,NA,0,1,1
"1079",0,1,1,NA,1,1,1
"1080",0,0,1,NA,1,1,1
"1081",0,0,1,NA,0,1,0
"1082",0,0,0,NA,1,1,0
"1083",0,0,1,NA,0,1,0
"1084",0,0,1,NA,0,1,0
"1085",0,0,0,NA,0,1,0
"1086",0,0,0,NA,0,1,0
"1087",0,0,1,NA,1,1,0
"1088",0,0,1,NA,1,1,1
"1089",0,0,0,NA,0,1,1
"1090",1,0,1,NA,0,1,0
"1091",0,1,1,NA,1,1,1
"1092",1,0,0,NA,0,1,1
"1093",0,0,1,NA,0,1,0
"1094",0,0,1,NA,0,1,0
"1095",0,0,0,NA,0,1,0
"1096",0,0,1,NA,0,1,1
"1097",1,1,1,NA,1,1,1
"1098",0,1,1,NA,1,1,1
"1099",1,1,1,NA,1,1,1
"1100",1,1,1,NA,1,1,1
"1101",0,0,0,NA,0,1,1
"1102",0,1,0,NA,0,1,0
"1103",1,1,1,NA,1,1,1
"1104",0,0,1,NA,1,1,0
"1105",1,1,0,NA,1,1,1
"1106",0,0,0,NA,0,1,1
"1107",0,0,1,NA,1,1,1
"1108",1,1,0,NA,1,1,1
"1109",0,0,1,NA,1,1,1
"1110",1,0,0,NA,1,1,1
"1111",0,0,0,NA,0,1,0
"1112",1,1,1,NA,1,1,1
"1113",0,0,1,NA,0,1,0
"1114",0,0,0,NA,0,1,0
"1115",1,0,1,NA,1,1,0
"1116",0,0,1,NA,0,1,0
"1117",1,1,1,NA,0,1,1
"1118",0,1,1,NA,0,1,1
"1119",0,0,0,NA,0,1,0
"1120",0,0,0,NA,0,1,0
"1121",1,1,0,NA,1,1,1
"1122",1,1,0,NA,1,1,1
"1123",1,1,1,NA,0,1,1
"1124",0,0,0,NA,0,1,0
"1125",0,0,0,NA,0,1,0
"1126",0,0,1,NA,1,1,0
"1127",0,1,1,NA,1,1,1
"1128",1,1,0,NA,0,1,1
"1129",0,0,1,NA,0,1,0
"1130",0,0,1,NA,0,1,0
"1131",1,0,1,NA,0,1,0
"1132",0,0,1,NA,0,1,1
"1133",0,0,1,NA,0,1,1
"1134",0,0,1,NA,0,1,1
"1135",1,0,0,NA,1,1,1
"1136",0,0,0,NA,1,1,0
"1137",1,1,1,NA,1,1,0
"1138",0,0,1,NA,0,1,0
"1139",0,0,0,NA,1,1,1
"1140",0,1,1,NA,1,1,1
"1141",0,0,1,NA,0,1,0
"1142",0,0,1,NA,0,1,0
"1143",1,1,0,NA,1,1,1
"1144",0,0,1,NA,1,1,0
"1145",1,1,1,NA,1,1,1
"1146",1,0,0,NA,1,1,1
"1147",0,0,0,NA,0,1,0
"1148",0,1,0,NA,1,1,1
"1149",0,0,0,NA,0,1,0
"1150",0,1,0,NA,1,1,1
"1151",1,1,1,NA,1,1,1
"1152",0,0,0,NA,0,1,0
"1153",0,0,1,NA,1,1,0
"1154",0,1,1,NA,0,1,1
"1155",0,0,0,NA,1,1,1
"1156",1,1,1,NA,0,1,1
"1157",0,0,1,NA,1,1,0
"1158",1,1,1,NA,0,1,1
"1159",0,0,0,NA,1,1,0
"1160",0,1,1,NA,1,1,1
"1161",1,1,0,NA,1,1,1
"1162",0,1,1,NA,1,1,1
"1163",0,1,1,NA,1,1,1
"1164",1,0,1,NA,0,1,1
"1165",0,0,0,NA,0,1,1
"1166",0,1,1,NA,0,1,1
"1167",0,1,1,NA,1,1,1
"1168",1,1,1,NA,1,1,1
"1169",0,0,0,NA,1,1,0
"1170",0,0,1,NA,0,1,1
"1171",0,0,0,NA,0,1,0
"1172",0,1,1,NA,1,1,1
"1173",0,0,0,NA,0,1,0
"1174",0,0,0,NA,0,1,0
"1175",0,0,0,NA,1,1,0
"1176",0,0,0,NA,1,1,0
"1177",0,0,1,NA,0,1,0
"1178",0,0,0,NA,0,1,1
"1179",0,0,1,NA,1,1,0
"1180",0,0,0,NA,1,1,0
"1181",0,0,1,NA,0,1,1
"1182",0,1,1,NA,1,1,1
"1183",1,0,1,NA,1,1,1
"1184",0,0,1,NA,0,1,0
"1185",0,1,1,NA,1,1,1
"1186",0,1,0,NA,1,1,1
"1187",0,1,1,NA,1,1,1
"1188",0,1,1,NA,0,1,1
"1189",0,0,0,NA,0,1,0
"1190",0,0,0,NA,1,1,0
"1191",0,1,1,NA,1,1,1
"1192",0,1,1,NA,1,1,1
"1193",0,0,0,NA,0,1,0
"1194",0,0,1,NA,1,1,0
"1195",0,0,0,NA,0,1,0
"1196",0,0,1,NA,0,1,0
"1197",0,1,1,NA,1,1,1
"1198",0,0,0,NA,1,1,0
"1199",1,0,1,NA,0,1,0
"1200",1,0,1,NA,0,1,0
"1201",0,1,1,NA,1,1,1
"1202",1,1,0,NA,1,1,1
"1203",0,1,1,NA,0,1,1
"1204",0,1,1,NA,1,1,1
"1205",0,1,1,NA,1,1,1
"1206",1,0,0,NA,0,1,1
"1207",0,0,0,NA,0,1,0
"1208",1,0,0,NA,0,1,1
"1209",0,1,1,NA,1,1,1
"1210",0,0,0,NA,1,1,0
"1211",1,1,1,NA,1,1,1
"1212",1,1,1,NA,1,1,1
"1213",1,0,0,NA,0,1,0
"1214",0,0,1,NA,0,1,0
"1215",0,0,1,NA,0,1,0
"1216",0,0,1,NA,0,1,0
"1217",0,0,1,NA,0,1,0
"1218",1,1,0,NA,1,1,1
"1219",0,1,1,NA,1,1,1
"1220",0,0,0,NA,1,1,1
"1221",1,1,0,NA,0,1,1
"1222",1,1,0,NA,0,1,1
"1223",1,1,0,NA,0,1,1
"1224",0,0,1,NA,1,1,0
"1225",0,0,1,NA,1,1,0
"1226",1,0,0,NA,1,1,1
"1227",0,1,1,NA,1,1,1
"1228",0,0,0,NA,0,1,0
"1229",1,1,1,NA,1,1,1
"1230",0,1,1,NA,1,1,1
"1231",0,0,0,NA,0,1,0
"1232",0,0,0,NA,0,1,0
"1233",0,0,1,NA,1,1,0
"1234",0,0,1,NA,0,1,0
"1235",0,1,0,NA,1,1,1
"1236",0,0,1,NA,0,1,0
"1237",0,0,1,NA,0,1,0
"1238",1,1,1,NA,1,1,1
"1239",1,0,1,NA,1,1,1
"1240",0,0,1,NA,1,1,1
"1241",0,0,1,NA,1,1,1
"1242",0,0,1,NA,0,1,0
"1243",0,0,1,NA,0,1,0
"1244",0,0,1,NA,1,1,1
"1245",0,0,0,NA,1,1,0
"1246",0,0,0,NA,0,1,0
"1247",0,0,0,NA,0,1,0
"1248",1,1,0,NA,1,1,1
"1249",0,1,1,NA,1,1,1
"1250",0,0,1,NA,0,1,0
"1251",1,0,1,NA,1,1,0
"1252",0,0,1,NA,0,1,0
"1253",0,1,1,NA,1,1,1
"1254",0,0,1,NA,0,1,1
"1255",1,1,0,NA,1,1,1
"1256",0,0,0,NA,0,1,0
"1257",1,0,0,NA,1,1,1
"1258",0,0,0,NA,1,1,0
"1259",1,1,0,NA,1,1,1
"1260",0,0,0,NA,0,1,0
"1261",0,1,0,NA,0,1,1
"1262",1,0,1,NA,1,1,0
"1263",0,1,0,NA,0,1,1
"1264",0,1,0,NA,0,1,1
"1265",0,1,0,NA,0,1,1
"1266",0,0,0,NA,0,1,0
"1267",0,1,1,NA,0,1,1
"1268",1,1,0,NA,1,1,1
"1269",0,1,1,NA,0,1,1
"1270",1,0,0,NA,1,1,0
"1271",0,1,0,NA,1,1,1
"1272",1,1,0,NA,1,1,1
"1273",0,0,1,NA,0,1,0
"1274",0,0,1,NA,0,1,0
"1275",0,0,0,NA,0,1,0
"1276",1,1,1,NA,1,1,1
"1277",0,0,0,NA,1,1,1
"1278",0,0,1,NA,0,1,1
"1279",0,0,1,NA,0,1,1
"1280",1,0,1,NA,1,1,1
"1281",1,0,1,NA,1,1,1
"1282",0,1,1,NA,1,1,1
"1283",0,0,0,NA,1,1,0
"1284",0,0,1,NA,0,1,0
"1285",0,0,1,NA,0,1,0
"1286",1,0,1,NA,1,1,1
"1287",1,0,1,NA,1,1,0
"1288",1,0,0,NA,0,1,0
"1289",0,1,0,NA,1,1,1
"1290",0,0,0,NA,0,1,1
"1291",0,0,0,NA,1,1,1
"1292",0,1,1,NA,1,1,1
"1293",0,0,0,NA,1,1,0
"1294",1,1,0,NA,1,1,1
"1295",0,0,1,NA,1,1,1
"1296",1,0,1,NA,1,1,0
"1297",0,0,1,NA,1,1,0
"1298",1,0,0,NA,1,1,1
"1299",1,0,0,NA,0,1,1
"1300",1,1,0,NA,1,1,1
"1301",0,0,0,NA,0,1,0
"1302",0,0,0,NA,0,1,0
"1303",0,0,1,NA,1,1,1
"1304",1,0,1,NA,1,1,0
"1305",0,0,1,NA,1,1,1
"1306",0,1,1,NA,1,1,1
"1307",1,1,1,NA,1,1,1
"1308",0,0,1,NA,1,1,0
"1309",0,0,0,NA,0,1,0
"1310",0,0,0,NA,0,1,0
"1311",1,0,0,NA,0,1,0
"1312",1,1,0,NA,1,1,1
"1313",1,1,1,NA,0,1,0
"1314",0,1,1,NA,1,1,1
"1315",0,1,1,NA,1,1,1
"1316",0,0,1,NA,1,1,1
"1317",0,1,0,NA,1,1,1
"1318",0,1,1,NA,1,1,1
"1319",0,0,1,NA,1,1,0
"1320",0,0,0,NA,0,1,0
"1321",0,1,0,NA,1,1,1
"1322",1,1,0,NA,0,1,1
"1323",1,1,1,NA,1,1,1
"1324",0,1,0,NA,0,1,1
"1325",0,0,1,NA,0,1,0
"1326",0,1,1,NA,1,1,1
"1327",1,0,0,NA,0,1,1
"1328",1,0,1,NA,0,1,0
"1329",0,0,1,NA,1,1,1
"1330",0,0,1,NA,0,1,0
"1331",0,1,0,NA,0,1,1
"1332",1,1,0,NA,0,1,1
"1333",0,1,0,NA,0,1,1
"1334",1,1,0,NA,0,1,1
"1335",0,1,0,NA,0,1,1
"1336",1,1,0,NA,0,1,1
"1337",0,0,1,NA,0,1,0
"1338",0,1,0,NA,1,1,1
"1339",0,1,0,NA,1,1,1
"1340",0,0,1,NA,1,1,1
"1341",0,1,1,NA,1,1,1
"1342",1,0,0,NA,1,1,1
"1343",0,0,1,NA,1,1,0
"1344",1,0,0,NA,1,1,1
"1345",0,0,1,NA,0,1,0
"1346",0,0,1,NA,0,1,1
"1347",0,0,1,NA,0,1,1
"1348",0,1,0,NA,1,1,1
"1349",0,0,0,NA,1,1,1
"1350",0,0,1,NA,0,1,0
"1351",0,0,1,NA,1,1,0
"1352",0,1,1,NA,1,1,1
"1353",0,1,0,NA,0,1,1
"1354",1,0,1,NA,1,1,0
"1355",0,0,0,NA,1,1,1
"1356",1,1,1,NA,1,1,1
"1357",0,1,1,NA,0,1,1
"1358",0,0,1,NA,1,1,1
"1359",0,1,1,NA,1,1,1
"1360",0,1,1,NA,0,1,1
"1361",0,1,1,NA,0,1,1
"1362",0,1,1,NA,0,1,1
"1363",1,0,0,NA,0,1,1
"1364",0,1,1,NA,1,1,1
"1365",1,0,0,NA,1,1,0
"1366",0,0,0,NA,0,1,0
"1367",1,0,1,NA,1,1,0
"1368",1,0,1,NA,1,1,0
"1369",1,1,0,NA,0,1,1
"1370",1,0,0,NA,1,1,1
"1371",0,1,1,NA,0,1,1
"1372",0,0,0,NA,1,1,0
"1373",1,0,0,NA,1,1,0
"1374",0,0,1,NA,1,1,0
"1375",0,1,0,NA,1,1,1
"1376",1,1,1,NA,1,1,1
"1377",0,0,0,NA,0,1,0
"1378",1,1,0,NA,1,1,1
"1379",0,0,1,NA,1,1,0
"1380",1,0,1,NA,1,1,1
"1381",0,0,1,NA,0,1,0
"1382",0,0,1,NA,1,1,0
"1383",0,0,0,NA,1,1,0
"1384",0,0,0,NA,1,1,0
"1385",0,0,0,NA,0,1,1
"1386",0,0,1,NA,1,1,1
"1387",0,0,0,NA,1,1,1
"1388",1,1,1,NA,1,1,1
"1389",1,0,0,NA,1,1,1
"1390",1,1,0,NA,1,1,1
"1391",0,0,1,NA,0,1,0
"1392",0,0,1,NA,0,1,1
"1393",1,0,1,NA,1,1,0
"1394",0,0,0,NA,0,1,0
"1395",0,0,1,NA,1,1,1
"1396",1,0,1,NA,0,1,0
"1397",0,0,0,NA,0,1,0
"1398",0,1,0,NA,1,1,1
"1399",0,1,1,NA,1,1,1
"1400",1,0,0,NA,1,1,1
"1401",1,1,0,NA,1,1,1
"1402",1,1,1,NA,1,1,1
"1403",1,1,0,NA,1,1,1
"1404",0,0,1,NA,0,1,0
"1405",0,0,1,NA,1,1,1
"1406",1,1,0,NA,1,1,1
"1407",1,0,0,NA,1,1,1
"1408",0,1,1,NA,1,1,1
"1409",1,1,0,NA,1,1,1
"1410",0,1,0,NA,0,1,1
"1411",0,1,1,NA,0,1,1
"1412",0,0,0,NA,0,1,1
"1413",1,0,0,NA,1,1,0
"1414",0,1,0,NA,0,1,1
"1415",0,0,0,NA,0,1,0
"1416",1,0,0,NA,0,1,0
"1417",0,1,1,NA,1,1,1
"1418",1,1,1,NA,0,1,1
"1419",0,1,1,NA,1,1,1
"1420",0,0,0,NA,1,1,0
"1421",0,1,0,NA,1,1,1
"1422",0,1,1,NA,1,1,1
"1423",0,1,0,NA,1,1,1
"1424",0,1,1,NA,0,1,1
"1425",1,0,0,NA,1,1,1
"1426",0,1,0,NA,0,1,1
"1427",0,1,1,NA,1,1,1
"1428",0,1,1,NA,1,1,1
"1429",0,1,1,NA,0,1,1
"1430",0,0,0,NA,0,1,0
"1431",0,0,0,NA,1,1,0
"1432",1,1,0,NA,1,1,1
"1433",1,0,0,NA,1,1,1
"1434",0,1,0,NA,0,1,1
"1435",1,1,0,NA,1,1,1
"1436",0,0,0,NA,1,1,0
"1437",0,0,0,NA,1,1,0
"1438",0,0,1,NA,1,1,0
"1439",0,1,1,NA,1,1,1
"1440",0,0,0,NA,1,1,0
"1441",0,0,0,NA,0,1,0
"1442",0,1,1,NA,1,1,1
"1443",0,0,0,NA,0,1,0
"1444",0,0,1,NA,1,1,0
"1445",0,0,1,NA,0,1,1
"1446",1,0,1,NA,1,1,0
"1447",1,1,0,NA,1,1,1
"1448",0,0,1,NA,1,1,1
"1449",0,0,1,NA,1,1,0
"1450",0,0,0,NA,0,1,0
"1451",0,0,1,NA,1,1,0
"1452",0,0,0,NA,1,1,0
"1453",1,1,1,NA,1,1,1
"1454",0,0,0,NA,0,1,0
"1455",0,0,1,NA,0,1,0
"1456",0,0,0,NA,0,1,0
"1457",0,1,0,NA,0,1,1
"1458",1,1,0,NA,1,1,1
"1459",0,0,0,NA,0,1,0
"1460",1,1,1,NA,1,1,1
"1461",1,1,0,NA,1,1,1
"1462",1,0,0,NA,0,1,0
"1463",0,0,0,NA,0,1,0
"1464",1,1,0,NA,1,1,0
"1465",0,0,1,NA,1,1,0
"1466",1,1,0,NA,1,1,1
"1467",0,0,1,NA,1,1,0
"1468",0,0,1,NA,1,1,1
"1469",0,0,1,NA,0,1,0
"1470",1,0,1,NA,1,1,1
"1471",0,0,0,NA,0,1,1
"1472",0,0,0,NA,0,1,0
"1473",0,1,1,NA,1,1,1
"1474",0,0,1,NA,1,1,1
"1475",0,0,0,NA,0,1,0
"1476",1,1,1,NA,1,1,1
"1477",1,0,0,NA,1,1,0
"1478",0,0,0,NA,0,1,0
"1479",0,0,0,NA,1,1,0
"1480",0,0,1,NA,0,1,0
"1481",0,1,1,NA,1,1,1
"1482",1,0,1,NA,0,1,0
"1483",0,0,1,NA,0,1,0
"1484",1,1,0,NA,1,1,1
"1485",0,0,1,NA,1,1,0
"1486",1,0,0,NA,0,1,0
"1487",0,0,1,NA,0,1,0
"1488",0,0,0,NA,0,1,1
"1489",1,1,1,NA,1,1,1
"1490",0,0,1,NA,1,1,0
"1491",0,1,0,NA,1,1,1
"1492",0,0,0,NA,0,1,0
"1493",0,1,1,NA,1,1,0
"1494",0,0,0,NA,0,1,0
"1495",1,0,1,NA,1,1,1
"1496",0,0,1,NA,0,1,0
"1497",1,0,0,NA,1,1,1
"1498",1,1,0,NA,1,1,1
"1499",1,0,1,NA,1,1,1
"1500",0,0,1,NA,1,1,0
"1501",0,0,1,NA,1,1,1
"1502",1,0,0,NA,1,1,1
"1503",0,1,0,NA,0,1,1
"1504",0,0,1,NA,0,1,0
"1505",0,0,0,NA,0,1,0
"1506",0,0,1,NA,1,1,1
"1507",0,0,0,NA,1,1,0
"1508",0,0,1,NA,1,1,0
"1509",0,1,0,NA,1,1,1
"1510",0,0,1,NA,0,1,1
"1511",0,0,0,NA,1,1,0
"1512",0,0,0,NA,0,1,0
"1513",1,1,1,NA,1,1,1
"1514",0,1,0,NA,1,1,1
"1515",0,1,0,NA,1,1,1
"1516",0,0,1,NA,0,1,1
"1517",0,0,0,NA,1,1,0
"1518",0,0,0,NA,0,1,1
"1519",0,0,1,NA,1,1,0
